time,x,y,z,ref_x,ref_y,ref_z
13.5202,1.10291,-0.754814,2.03527,1.77682,0.918093,2
13.5302,1.10669,-0.749245,2.03533,1.77221,0.926966,2
13.5402,1.11044,-0.743655,2.03542,1.76755,0.935816,2
13.5502,1.11416,-0.738048,2.03541,1.76285,0.944642,2
13.5602,1.11785,-0.732421,2.03539,1.75811,0.953444,2
13.5702,1.12151,-0.726773,2.03548,1.75332,0.962223,2
13.5802,1.12513,-0.721106,2.03557,1.74849,0.970978,2
13.5902,1.12873,-0.715424,2.03551,1.74361,0.979708,2
13.6002,1.1323,-0.709724,2.03543,1.73869,0.988414,2
13.6102,1.13584,-0.703999,2.03546,1.73372,0.997096,2
13.6202,1.13935,-0.698251,2.03554,1.72872,1.00575,2
13.6302,1.14283,-0.692479,2.03562,1.72367,1.01438,2
13.6402,1.14629,-0.686683,2.0357,1.71857,1.02299,2
13.6502,1.14971,-0.680864,2.03578,1.71344,1.03157,2
13.6602,1.15311,-0.67502,2.03594,1.70826,1.04012,2
13.6702,1.15648,-0.669152,2.0361,1.70304,1.04865,2
13.6802,1.15983,-0.663265,2.03615,1.69777,1.05715,2
13.6902,1.16314,-0.657355,2.03625,1.69246,1.06563,2
13.7002,1.16644,-0.651427,2.0363,1.68711,1.07408,2
13.7102,1.1697,-0.645484,2.03618,1.68172,1.0825,2
13.7202,1.17294,-0.639524,2.03606,1.67629,1.0909,2
13.7302,1.17615,-0.633549,2.03594,1.67081,1.09926,2
13.7402,1.17933,-0.627562,2.03574,1.6653,1.10761,2
13.7502,1.18248,-0.621561,2.03553,1.65974,1.11592,2
13.7602,1.18558,-0.615544,2.03543,1.65414,1.1242,2
13.7702,1.18865,-0.609509,2.03545,1.64849,1.13246,2
13.7802,1.19168,-0.603458,2.03549,1.64281,1.14069,2
13.7902,1.19467,-0.597393,2.03554,1.63709,1.14889,2
13.8002,1.19763,-0.591317,2.03562,1.63132,1.15706,2
13.8102,1.20056,-0.585232,2.03565,1.62552,1.1652,2
13.8202,1.20347,-0.57914,2.03554,1.61967,1.17331,2
13.8302,1.20634,-0.573041,2.03536,1.61378,1.1814,2
13.8402,1.20918,-0.566932,2.0353,1.60786,1.18945,2
13.8502,1.21197,-0.560812,2.03538,1.60189,1.19748,2
13.8602,1.21474,-0.554682,2.03538,1.59588,1.20547,2
13.8702,1.21748,-0.548541,2.0353,1.58983,1.21344,2
13.8802,1.22018,-0.542383,2.03527,1.58375,1.22137,2
13.8902,1.22286,-0.536205,2.03531,1.57762,1.22927,2
13.9002,1.2255,-0.530008,2.0354,1.57145,1.23715,2
13.9102,1.22812,-0.523793,2.03547,1.56525,1.24499,2
13.9202,1.23071,-0.517562,2.03551,1.559,1.2528,2
13.9302,1.23326,-0.511312,2.03571,1.55272,1.26058,2
13.9402,1.23579,-0.505047,2.0359,1.5464,1.26833,2
13.9502,1.2383,-0.498773,2.03586,1.54004,1.27604,2
13.9602,1.24079,-0.49249,2.03575,1.53364,1.28373,2
13.9702,1.24324,-0.486198,2.03565,1.5272,1.29138,2
13.9802,1.24567,-0.479899,2.03549,1.52072,1.299,2
13.9902,1.24807,-0.473587,2.0354,1.51421,1.30659,2
14.0002,1.25044,-0.467261,2.03547,1.50766,1.31414,2
14.0102,1.25277,-0.460917,2.03567,1.50107,1.32166,2
14.0202,1.25508,-0.454558,2.03581,1.49444,1.32915,2
14.0302,1.25737,-0.448187,2.03588,1.48778,1.33661,2
14.0402,1.25962,-0.441806,2.03592,1.48107,1.34403,2
14.0502,1.26185,-0.435416,2.03585,1.47433,1.35142,2
14.0602,1.26405,-0.429018,2.03576,1.46756,1.35878,2
14.0702,1.26622,-0.422611,2.03571,1.46075,1.3661,2
14.0802,1.26836,-0.416194,2.03565,1.4539,1.37338,2
14.0902,1.27046,-0.409766,2.0356,1.44701,1.38064,2
14.1002,1.27253,-0.403324,2.03566,1.44009,1.38785,2
14.1102,1.27457,-0.396868,2.03575,1.43313,1.39504,2
14.1202,1.27658,-0.390399,2.03582,1.42614,1.40219,2
14.1302,1.27855,-0.383914,2.03598,1.41911,1.4093,2
14.1402,1.28049,-0.377415,2.03619,1.41205,1.41638,2
14.1502,1.28241,-0.370905,2.03628,1.40495,1.42342,2
14.1602,1.28429,-0.364386,2.03626,1.39781,1.43043,2
14.1702,1.28614,-0.357859,2.03626,1.39064,1.4374,2
14.1802,1.28795,-0.351326,2.03618,1.38344,1.44433,2
14.1902,1.28973,-0.344786,2.03608,1.3762,1.45123,2
14.2002,1.29147,-0.338237,2.03608,1.36893,1.4581,2
14.2102,1.29317,-0.331683,2.03609,1.36162,1.46492,2
14.2202,1.29484,-0.325123,2.03616,1.35428,1.47171,2
14.2302,1.29647,-0.318558,2.03615,1.3469,1.47846,2
14.2402,1.29807,-0.311989,2.03606,1.33949,1.48518,2
14.2502,1.29964,-0.305413,2.03604,1.33205,1.49186,2
14.2602,1.30117,-0.298831,2.03603,1.32457,1.4985,2
14.2702,1.30267,-0.292245,2.03601,1.31706,1.50511,2
14.2802,1.30413,-0.285655,2.03603,1.30952,1.51167,2
14.2902,1.30555,-0.279061,2.03611,1.30195,1.5182,2
14.3002,1.30693,-0.272461,2.03618,1.29434,1.52469,2
14.3102,1.30828,-0.265854,2.03631,1.2867,1.53115,2
14.3202,1.3096,-0.259239,2.0364,1.27903,1.53756,2
14.3302,1.31089,-0.252617,2.03647,1.27132,1.54394,2
14.3402,1.31214,-0.245986,2.03657,1.26359,1.55027,2
14.3502,1.31336,-0.239347,2.0367,1.25582,1.55657,2
14.3602,1.31454,-0.232698,2.03678,1.24802,1.56283,2
14.3702,1.31569,-0.22604,2.03676,1.24019,1.56905,2
14.3802,1.31681,-0.219372,2.03675,1.23233,1.57523,2
14.3902,1.31789,-0.212695,2.03672,1.22444,1.58138,2
14.4002,1.31894,-0.206012,2.03669,1.21652,1.58748,2
14.4102,1.31995,-0.199323,2.03671,1.20856,1.59354,2
14.4202,1.32092,-0.192629,2.03681,1.20058,1.59956,2
14.4302,1.32185,-0.185929,2.03691,1.19257,1.60555,2
14.4402,1.32275,-0.179223,2.03692,1.18453,1.61149,2
14.4502,1.32361,-0.172511,2.03698,1.17645,1.61739,2
14.4602,1.32443,-0.165794,2.0371,1.16835,1.62325,2
14.4702,1.32522,-0.159072,2.03717,1.16022,1.62908,2
14.4802,1.32597,-0.152344,2.03732,1.15206,1.63486,2
14.4902,1.32669,-0.145612,2.0375,1.14387,1.6406,2
14.5002,1.32738,-0.138879,2.03754,1.13565,1.6463,2
14.5102,1.32804,-0.132145,2.03755,1.12741,1.65195,2
14.5202,1.32866,-0.125413,2.03752,1.11913,1.65757,2
14.5302,1.32925,-0.118683,2.03744,1.11083,1.66315,2
14.5402,1.3298,-0.111957,2.03733,1.1025,1.66868,2
14.5502,1.33032,-0.105237,2.03727,1.09414,1.67417,2
14.5602,1.3308,-0.0985223,2.03727,1.08576,1.67962,2
14.5702,1.33125,-0.0918127,2.03723,1.07735,1.68503,2
14.5802,1.33166,-0.0851061,2.03714,1.06891,1.69039,2
14.5902,1.33203,-0.0783984,2.03714,1.06044,1.69572,2
14.6002,1.33238,-0.0716874,2.03714,1.05195,1.701,2
14.6102,1.33269,-0.0649722,2.03709,1.04343,1.70624,2
14.6202,1.33298,-0.0582536,2.03705,1.03489,1.71143,2
14.6302,1.33323,-0.051535,2.03694,1.02632,1.71659,2
14.6402,1.33346,-0.044819,2.03685,1.01772,1.7217,2
14.6502,1.33366,-0.0381073,2.03682,1.0091,1.72676,2
14.6602,1.33383,-0.0313998,2.03681,1.00046,1.73179,2
14.6702,1.33396,-0.0246957,2.03677,0.991783,1.73677,2
14.6802,1.33406,-0.0179936,2.03679,0.983087,1.74171,2
14.6902,1.33411,-0.0112918,2.03699,0.974366,1.7466,2
14.7002,1.33414,-0.0045896,2.03718,0.965621,1.75145,2
14.7102,1.33414,0.00211296,2.0372,0.956851,1.75626,2
14.7202,1.33411,0.0088174,2.03725,0.948058,1.76102,2
14.7302,1.33404,0.0155248,2.03737,0.939241,1.76574,2
14.7402,1.33395,0.0222348,2.03738,0.9304,1.77041,2
14.7502,1.33383,0.0289495,2.03735,0.921536,1.77504,2
14.7602,1.33368,0.0356721,2.03749,0.912649,1.77963,2
14.7702,1.33351,0.0424022,2.03768,0.90374,1.78417,2
14.7802,1.3333,0.0491373,2.03773,0.894807,1.78866,2
14.7902,1.33306,0.0558772,2.03786,0.885853,1.79312,2
14.8002,1.33279,0.0626202,2.03803,0.876876,1.79752,2
14.8102,1.33249,0.0693624,2.03808,0.867877,1.80188,2
14.8202,1.33216,0.0761011,2.03811,0.858857,1.8062,2
14.8302,1.33179,0.0828343,2.03814,0.849815,1.81047,2
14.8402,1.3314,0.0895607,2.03815,0.840752,1.8147,2
14.8502,1.33098,0.0962801,2.0381,0.831667,1.81888,2
14.8602,1.33053,0.102991,2.03807,0.822563,1.82302,2
14.8702,1.33004,0.109694,2.03808,0.813437,1.82711,2
14.8802,1.32952,0.116388,2.03796,0.804291,1.83115,2
14.8902,1.32898,0.123073,2.03775,0.795125,1.83515,2
14.9002,1.32839,0.129746,2.03768,0.785939,1.8391,2
14.9102,1.32776,0.136411,2.03777,0.776734,1.84301,2
14.9202,1.3271,0.143071,2.03779,0.767509,1.84687,2
14.9302,1.32641,0.149728,2.03771,0.758265,1.85068,2
14.9402,1.32567,0.156381,2.03782,0.749002,1.85445,2
14.9502,1.32489,0.163031,2.03797,0.73972,1.85818,2
14.9602,1.32409,0.169679,2.03793,0.73042,1.86185,2
14.9702,1.32325,0.176324,2.03782,0.721101,1.86548,2
14.9802,1.32239,0.182963,2.03772,0.711764,1.86906,2
14.9902,1.32148,0.189599,2.03777,0.70241,1.8726,2
15.0002,1.32054,0.196233,2.03781,0.693038,1.87609,2
15.0102,1.31957,0.202863,2.03769,0.683649,1.87953,2
15.0202,1.31857,0.209486,2.03764,0.674242,1.88292,2
15.0302,1.31754,0.216101,2.03764,0.664819,1.88627,2
15.0402,1.31648,0.222708,2.03754,0.655379,1.88957,2
15.0502,1.3154,0.229305,2.03739,0.645923,1.89282,2
15.0602,1.31427,0.235892,2.0374,0.636451,1.89603,2
15.0702,1.31311,0.242471,2.0376,0.626962,1.89919,2
15.0802,1.31191,0.249044,2.03771,0.617459,1.9023,2
15.0903,1.31067,0.255612,2.03776,0.607939,1.90536,2
15.1003,1.3094,0.262173,2.03778,0.598405,1.90838,2
15.1103,1.30809,0.268727,2.03783,0.588855,1.91135,2
15.1203,1.30674,0.275272,2.03791,0.579291,1.91427,2
15.1303,1.30536,0.281804,2.03797,0.569712,1.91714,2
15.1403,1.30395,0.288321,2.03801,0.560119,1.91997,2
15.1503,1.30252,0.29482,2.038,0.550512,1.92274,2
15.1603,1.30106,0.301298,2.03798,0.540891,1.92547,2
15.1703,1.29957,0.307756,2.03784,0.531257,1.92815,2
15.1803,1.29805,0.314197,2.03764,0.521609,1.93078,2
15.1903,1.29651,0.320619,2.03753,0.511949,1.93337,2
15.2003,1.29492,0.327028,2.0376,0.502275,1.9359,2
15.2103,1.29331,0.33343,2.03773,0.492589,1.93839,2
15.2203,1.29166,0.339828,2.03781,0.482891,1.94083,2
15.2303,1.28998,0.346223,2.03785,0.473181,1.94322,2
15.2403,1.28827,0.352615,2.03782,0.463458,1.94556,2
15.2503,1.28653,0.359002,2.0379,0.453725,1.94785,2
15.2603,1.28475,0.365386,2.03793,0.44398,1.9501,2
15.2703,1.28295,0.371769,2.03792,0.434223,1.95229,2
15.2803,1.28111,0.37815,2.03795,0.424456,1.95444,2
15.2903,1.27925,0.384531,2.038,0.414679,1.95654,2
15.3003,1.27736,0.390912,2.03806,0.40489,1.95859,2
15.3103,1.27543,0.397295,2.03817,0.395092,1.96059,2
15.3203,1.27349,0.403678,2.03824,0.385284,1.96254,2
15.3303,1.27151,0.410064,2.03829,0.375467,1.96444,2
15.3403,1.26951,0.416449,2.03832,0.365639,1.96629,2
15.3503,1.26749,0.422833,2.03829,0.355803,1.9681,2
15.3603,1.26544,0.429214,2.0383,0.345958,1.96985,2
15.3703,1.26337,0.435591,2.03826,0.336104,1.97156,2
15.3803,1.26126,0.441966,2.03822,0.326242,1.97321,2
15.3903,1.25914,0.448337,2.03821,0.316372,1.97482,2
15.4003,1.25698,0.454701,2.03818,0.306494,1.97638,2
15.4103,1.2548,0.461056,2.03814,0.296608,1.97788,2
15.4203,1.2526,0.467399,2.03801,0.286714,1.97934,2
15.4303,1.25036,0.473732,2.03785,0.276814,1.98075,2
15.4403,1.2481,0.480053,2.03775,0.266907,1.98211,2
15.4503,1.24581,0.486363,2.03773,0.256992,1.98342,2
15.4603,1.24348,0.492661,2.03773,0.247072,1.98468,2
15.4703,1.24113,0.498946,2.03772,0.237145,1.98589,2
15.4803,1.23874,0.505218,2.03773,0.227213,1.98705,2
15.4903,1.23632,0.511477,2.03773,0.217274,1.98816,2
15.5003,1.23388,0.517724,2.03766,0.207331,1.98922,2
15.5103,1.2314,0.523957,2.03765,0.197382,1.99024,2
15.5203,1.22889,0.53018,2.03774,0.187428,1.9912,2
15.5303,1.22634,0.536392,2.0378,0.177469,1.99211,2
15.5403,1.22377,0.542592,2.03791,0.167507,1.99297,2
15.5503,1.22117,0.548781,2.03799,0.157539,1.99379,2
15.5603,1.21854,0.554957,2.038,0.147568,1.99455,2
15.5703,1.21588,0.561124,2.03803,0.137593,1.99526,2
15.5803,1.21319,0.567281,2.03811,0.127615,1.99592,2
15.5903,1.21047,0.573429,2.03809,0.117634,1.99654,2
15.6003,1.20772,0.579568,2.03806,0.10765,1.9971,2
15.6103,1.20494,0.585693,2.03818,0.0976625,1.99761,2
15.6203,1.20214,0.591809,2.03813,0.087673,1.99808,2
15.6303,1.1993,0.597915,2.03795,0.0776813,1.99849,2
15.6403,1.19644,0.604008,2.03787,0.0676877,1.99885,2
15.6503,1.19353,0.610087,2.03794,0.0576924,1.99917,2
15.6603,1.19059,0.616156,2.03797,0.0476957,1.99943,2
15.6703,1.18763,0.622213,2.03792,0.0376977,1.99964,2
15.6803,1.18463,0.628256,2.03793,0.0276989,1.99981,2
15.6903,1.18161,0.634284,2.03788,0.0176993,1.99992,2
15.7003,1.17856,0.640294,2.03782,0.00769927,1.99999,2
15.7103,1.17548,0.646287,2.03773,-0.00230094,2,2
15.7203,1.17237,0.652263,2.03764,-0.0123011,1.99996,2
15.7303,1.16924,0.658221,2.03756,-0.0223009,1.99988,2
15.7403,1.16609,0.664163,2.03734,-0.0323002,1.99974,2
15.7503,1.1629,0.670088,2.03704,-0.0422987,1.99955,2
15.7603,1.15968,0.675991,2.03678,-0.0522961,1.99932,2
15.7703,1.15641,0.681871,2.0366,-0.0622922,1.99903,2
15.7803,1.15308,0.687724,2.03664,-0.0722868,1.99869,2
15.7903,1.14971,0.693553,2.03676,-0.0822795,1.99831,2
15.8003,1.14629,0.699361,2.03689,-0.0922702,1.99787,2
15.8103,1.14283,0.705149,2.03701,-0.102259,1.99738,2
15.8203,1.13933,0.710918,2.03709,-0.112244,1.99685,2
15.8303,1.13579,0.716668,2.03715,-0.122227,1.99626,2
15.8403,1.13223,0.722402,2.0371,-0.132207,1.99563,2
15.8503,1.12864,0.728116,2.03707,-0.142184,1.99494,2
15.8603,1.12502,0.73381,2.03706,-0.152157,1.9942,2
15.8703,1.12137,0.739483,2.03704,-0.162127,1.99342,2
15.8803,1.11768,0.745132,2.03708,-0.172092,1.99258,2
15.8903,1.11397,0.75076,2.03711,-0.182053,1.9917,2
15.9003,1.11023,0.756366,2.03713,-0.192009,1.99076,2
15.9103,1.10646,0.761949,2.03714,-0.201961,1.98978,2
15.9203,1.10267,0.767512,2.03706,-0.211907,1.98874,2
15.9303,1.09885,0.773052,2.03688,-0.221848,1.98766,2
15.9403,1.09501,0.778569,2.03669,-0.231784,1.98652,2
15.9503,1.09114,0.784058,2.03654,-0.241714,1.98534,2
15.9603,1.08723,0.789519,2.03653,-0.251638,1.98411,2
15.9703,1.08329,0.794953,2.03658,-0.261556,1.98282,2
15.9803,1.07932,0.800362,2.03658,-0.271467,1.98149,2
15.9903,1.07532,0.805747,2.03658,-0.281371,1.98011,2
16.0003,1.07129,0.811107,2.03659,-0.291268,1.97868,2
16.0103,1.06724,0.816444,2.0366,-0.301158,1.9772,2
16.0203,1.06316,0.821757,2.03664,-0.31104,1.97567,2
16.0303,1.05906,0.82705,2.03666,-0.320915,1.97409,2
16.0403,1.05493,0.832323,2.03659,-0.330782,1.97246,2
16.0503,1.05078,0.837573,2.03651,-0.34064,1.97078,2
16.0603,1.0466,0.842798,2.0365,-0.35049,1.96905,2
16.0703,1.04239,0.847998,2.03647,-0.360331,1.96727,2
16.0803,1.03816,0.853172,2.03644,-0.370163,1.96545,2
16.0903,1.0339,0.858321,2.03641,-0.379986,1.96357,2
16.1003,1.02962,0.863446,2.0363,-0.389799,1.96165,2
16.1103,1.02531,0.868547,2.03613,-0.399602,1.95967,2
16.1203,1.02098,0.873623,2.03599,-0.409396,1.95765,2
16.1303,1.01661,0.878672,2.03593,-0.419179,1.95558,2
16.1403,1.01222,0.883696,2.03594,-0.428952,1.95346,2
16.1503,1.00779,0.888697,2.03597,-0.438714,1.95129,2
16.1603,1.00335,0.893673,2.03601,-0.448465,1.94907,2
16.1703,0.998873,0.898623,2.03607,-0.458205,1.9468,2
16.1803,0.994377,0.903549,2.03612,-0.467934,1.94449,2
16.1903,0.989862,0.90845,2.03612,-0.477651,1.94213,2
16.2003,0.985328,0.913328,2.03607,-0.487355,1.93971,2
16.2103,0.980774,0.918179,2.03602,-0.497048,1.93725,2
16.2203,0.976196,0.923003,2.03602,-0.506728,1.93474,2
16.2303,0.971591,0.9278,2.03602,-0.516396,1.93218,2
16.2403,0.966963,0.932573,2.036,-0.526051,1.92958,2
16.2503,0.962312,0.937321,2.03594,-0.535692,1.92692,2
16.2603,0.957639,0.942046,2.03584,-0.54532,1.92422,2
16.2703,0.952944,0.946745,2.03578,-0.554935,1.92147,2
16.2803,0.948225,0.951419,2.03578,-0.564535,1.91867,2
16.2903,0.943486,0.956072,2.03575,-0.574122,1.91582,2
16.3003,0.938727,0.960704,2.0357,-0.583694,1.91293,2
16.3103,0.933948,0.965314,2.03565,-0.593251,1.90999,2
16.3203,0.92915,0.969902,2.0356,-0.602794,1.907,2
16.3303,0.92433,0.974469,2.0356,-0.612322,1.90396,2
16.3403,0.919492,0.979015,2.03561,-0.621834,1.90087,2
16.3503,0.914633,0.983542,2.03563,-0.631331,1.89774,2
16.3603,0.909751,0.988046,2.03569,-0.640812,1.89456,2
16.3703,0.90485,0.992529,2.03573,-0.650277,1.89133,2
16.3803,0.899929,0.996989,2.03577,-0.659725,1.88806,2
16.3903,0.894987,1.00143,2.03577,-0.669158,1.88474,2
16.4003,0.890025,1.00584,2.03577,-0.678573,1.88137,2
16.4103,0.885043,1.01023,2.03578,-0.687972,1.87795,2
16.4203,0.880043,1.0146,2.03574,-0.697353,1.87449,2
16.4303,0.875023,1.01893,2.03571,-0.706717,1.87098,2
16.4403,0.869984,1.02325,2.0357,-0.716063,1.86742,2
16.4503,0.864927,1.02753,2.0357,-0.725391,1.86382,2
16.4603,0.859853,1.03179,2.03568,-0.734702,1.86016,2
16.4703,0.854761,1.03602,2.03557,-0.743993,1.85647,2
16.4803,0.849644,1.04022,2.0355,-0.753267,1.85272,2
16.4903,0.844495,1.04439,2.03558,-0.762521,1.84894,2
16.5003,0.839311,1.04853,2.03576,-0.771756,1.8451,2
16.5103,0.834099,1.05263,2.03587,-0.780972,1.84122,2
16.5203,0.82886,1.05671,2.03588,-0.790169,1.83729,2
16.5303,0.823593,1.06075,2.03594,-0.799346,1.83332,2
16.5403,0.8183,1.06477,2.03599,-0.808502,1.8293,2
16.5503,0.812987,1.06876,2.03589,-0.817639,1.82523,2
16.5603,0.807653,1.07272,2.03572,-0.826755,1.82112,2
16.5703,0.802293,1.07666,2.03554,-0.83585,1.81696,2
16.5803,0.796901,1.08056,2.03545,-0.844925,1.81276,2
16.5903,0.791478,1.08443,2.03541,-0.853978,1.80851,2
16.6003,0.786023,1.08828,2.03537,-0.86301,1.80422,2
16.6103,0.780534,1.0921,2.03538,-0.872021,1.79988,2
16.6203,0.775005,1.09589,2.03555,-0.88101,1.7955,2
16.6303,0.769434,1.09965,2.03586,-0.889976,1.79107,2
16.6403,0.763834,1.10338,2.03604,-0.898921,1.7866,2
16.6503,0.758208,1.1071,2.0361,-0.907843,1.78208,2
16.6603,0.752557,1.11079,2.03617,-0.916742,1.77752,2
16.6703,0.746886,1.11446,2.03615,-0.925618,1.77292,2
16.6803,0.741197,1.1181,2.03605,-0.934471,1.76827,2
16.6903,0.73549,1.12171,2.03597,-0.943301,1.76357,2
16.7003,0.729765,1.1253,2.03591,-0.952107,1.75883,2
16.7103,0.724026,1.12886,2.03582,-0.96089,1.75405,2
16.7203,0.718274,1.1324,2.03571,-0.969648,1.74922,2
16.7303,0.71251,1.13592,2.03548,-0.978382,1.74435,2
16.7403,0.706734,1.13941,2.03526,-0.987092,1.73944,2
16.7503,0.700941,1.14287,2.03511,-0.995777,1.73448,2
16.7603,0.69513,1.14631,2.03502,-1.00444,1.72948,2
16.7703,0.6893,1.14971,2.03501,-1.01307,1.72444,2
16.7803,0.683455,1.1531,2.03504,-1.02168,1.71935,2
16.7903,0.677593,1.15645,2.03509,-1.03027,1.71422,2
16.8003,0.671717,1.15977,2.03512,-1.03882,1.70905,2
16.8103,0.665831,1.16306,2.03509,-1.04736,1.70383,2
16.8203,0.659936,1.16632,2.03504,-1.05586,1.69857,2
16.8303,0.654031,1.16954,2.03504,-1.06434,1.69327,2
16.8403,0.648112,1.17273,2.03509,-1.0728,1.68793,2
16.8503,0.642176,1.17589,2.03513,-1.08122,1.68255,2
16.8603,0.636226,1.17901,2.03511,-1.08962,1.67712,2
16.8703,0.630257,1.18211,2.03511,-1.09799,1.67165,2
16.8803,0.624272,1.18517,2.0351,-1.10634,1.66614,2
16.8903,0.618274,1.18821,2.03498,-1.11466,1.66059,2
16.9003,0.61226,1.19122,2.03492,-1.12294,1.65499,2
16.9103,0.606231,1.19419,2.03492,-1.13121,1.64936,2
16.9203,0.600188,1.19714,2.03491,-1.13944,1.64368,2
16.9303,0.59413,1.20006,2.03492,-1.14764,1.63796,2
16.9403,0.588058,1.20294,2.03501,-1.15582,1.6322,2
16.9503,0.581974,1.20579,2.03506,-1.16397,1.6264,2
16.9603,0.575882,1.20862,2.03503,-1.17208,1.62056,2
16.9703,0.569781,1.21141,2.03495,-1.18017,1.61468,2
16.9803,0.563673,1.21418,2.03476,-1.18823,1.60876,2
16.9903,0.557557,1.21692,2.03465,-1.19626,1.6028,2
17.0003,0.551432,1.21963,2.03455,-1.20426,1.5968,2
17.0103,0.545298,1.22231,2.03431,-1.21223,1.59076,2
17.0203,0.539151,1.22496,2.03402,-1.22017,1.58467,2
17.0303,0.532986,1.22758,2.03383,-1.22807,1.57855,2
17.0403,0.526799,1.23016,2.03369,-1.23595,1.57239,2
17.0503,0.520591,1.23272,2.03354,-1.2438,1.56619,2
17.0603,0.514358,1.23524,2.03349,-1.25161,1.55996,2
17.0703,0.508101,1.23772,2.03358,-1.2594,1.55368,2
17.0803,0.501826,1.24018,2.03366,-1.26715,1.54736,2
17.0903,0.495535,1.24261,2.03369,-1.27487,1.54101,2
17.1003,0.48923,1.24501,2.03371,-1.28256,1.53461,2
17.1103,0.48291,1.24738,2.03373,-1.29022,1.52818,2
17.1203,0.476577,1.24971,2.03371,-1.29784,1.52171,2
17.1303,0.470232,1.25202,2.03365,-1.30544,1.5152,2
17.1403,0.463877,1.25429,2.03362,-1.313,1.50866,2
17.1503,0.457512,1.25653,2.03362,-1.32052,1.50207,2
17.1603,0.451137,1.25873,2.03365,-1.32802,1.49545,2
17.1703,0.444753,1.2609,2.03369,-1.33548,1.48879,2
17.1803,0.438359,1.26304,2.03373,-1.34291,1.4821,2
17.1903,0.431956,1.26514,2.03376,-1.3503,1.47536,2
17.2003,0.425548,1.26721,2.0337,-1.35766,1.46859,2
17.2103,0.419138,1.26925,2.03355,-1.36499,1.46178,2
17.2203,0.412726,1.27126,2.03342,-1.37228,1.45494,2
17.2303,0.406314,1.27322,2.03341,-1.37953,1.44806,2
17.2403,0.399901,1.27515,2.03341,-1.38676,1.44115,2
17.2503,0.393487,1.27706,2.03333,-1.39395,1.43419,2
17.2603,0.387073,1.27894,2.03316,-1.4011,1.42721,2
17.2703,0.380658,1.28079,2.03302,-1.40822,1.42018,2
17.2803,0.374242,1.2826,2.03288,-1.4153,1.41312,2
17.2903,0.367826,1.28439,2.03266,-1.42235,1.40603,2
17.3003,0.36141,1.28615,2.03245,-1.42936,1.3989,2
17.3103,0.354989,1.28787,2.03236,-1.43634,1.39174,2
17.3203,0.348563,1.28957,2.03224,-1.44328,1.38454,2
17.3303,0.342131,1.29123,2.03205,-1.45019,1.3773,2
17.3403,0.335689,1.29287,2.03186,-1.45705,1.37003,2
17.3503,0.329236,1.29447,2.03166,-1.46389,1.36273,2
17.3603,0.322769,1.29605,2.0315,-1.47068,1.3554,2
17.3703,0.316286,1.29759,2.03148,-1.47744,1.34802,2
17.3803,0.309789,1.2991,2.03152,-1.48416,1.34062,2
17.3903,0.303281,1.30058,2.03149,-1.49085,1.33318,2
17.4003,0.296762,1.30203,2.03146,-1.49749,1.32571,2
17.4103,0.290233,1.30345,2.0315,-1.5041,1.31821,2
17.4203,0.283697,1.30484,2.03155,-1.51068,1.31067,2
17.4303,0.277154,1.3062,2.03148,-1.51721,1.3031,2
17.4403,0.270605,1.30754,2.0313,-1.52371,1.2955,2
17.4503,0.264045,1.30883,2.03123,-1.53017,1.28786,2
17.4603,0.257475,1.3101,2.03118,-1.53659,1.2802,2
17.4703,0.250895,1.31134,2.03112,-1.54297,1.2725,2
17.4803,0.244305,1.31254,2.03118,-1.54931,1.26477,2
17.4903,0.237708,1.31371,2.03114,-1.55562,1.257,2
17.5003,0.231102,1.31486,2.03102,-1.56188,1.24921,2
17.5103,0.224486,1.31596,2.03101,-1.56811,1.24138,2
17.5203,0.217861,1.31704,2.03106,-1.5743,1.23353,2
17.5303,0.21123,1.31808,2.03103,-1.58044,1.22564,2
17.5403,0.204593,1.3191,2.03093,-1.58655,1.21772,2
17.5503,0.197952,1.32009,2.03088,-1.59262,1.20978,2
17.5603,0.191305,1.32104,2.03087,-1.59865,1.2018,2
17.5703,0.184656,1.32197,2.03076,-1.60464,1.19379,2
17.5803,0.178003,1.32288,2.03056,-1.61059,1.18575,2
17.5903,0.171347,1.32374,2.03045,-1.6165,1.17768,2
17.6003,0.164686,1.32457,2.03035,-1.62237,1.16958,2
17.6103,0.15802,1.32537,2.03029,-1.62819,1.16146,2
17.6203,0.151346,1.32612,2.03038,-1.63398,1.1533,2
17.6303,0.144668,1.32684,2.03047,-1.63973,1.14512,2
17.6403,0.137987,1.32754,2.03046,-1.64543,1.13691,2
17.6503,0.131304,1.3282,2.03042,-1.6511,1.12866,2
17.6603,0.12462,1.32883,2.03046,-1.65672,1.12039,2
17.6703,0.117936,1.32943,2.0304,-1.6623,1.1121,2
17.6803,0.111252,1.33001,2.0303,-1.66784,1.10377,2
17.6903,0.104569,1.33055,2.0303,-1.67334,1.09542,2
17.7003,0.0978861,1.33107,2.03028,-1.67879,1.08704,2
17.7103,0.0912054,1.33155,2.03027,-1.68421,1.07863,2
17.7203,0.0845271,1.332,2.03029,-1.68958,1.07019,2
17.7303,0.0778486,1.33242,2.03025,-1.69491,1.06173,2
17.7403,0.071165,1.33281,2.03029,-1.7002,1.05325,2
17.7503,0.0644738,1.33316,2.03036,-1.70544,1.04473,2
17.7603,0.057776,1.33349,2.03043,-1.71065,1.03619,2
